id,CODI_BASE,DSL,la,dc,sre,srd,dire,dird,dife,difd,dure,durd
2363,XX109,XX108,0.00130887,0.122087,NULL,6302.93,NULL,4490.76,NULL,1476.07,NULL,11.3058
2364,XX110,1620,0.0481224,47.6065,5591.73,6403.87,4990.93,5036.04,1442.18,1479.84,8.75284,10.2996
2365,XX111,1522,0.0210405,0.220777,6115.16,5985.33,4945.6,4927.2,1372.01,1355.09,10.9289,10.8696
2366,XX121,3247,0.00602358,0.0788406,NULL,6141.98,NULL,4855.65,NULL,1546.42,NULL,11.7927
2367,XX125,1786,0.008936,0.115499,NULL,5934.87,NULL,3107.32,NULL,1366.6,NULL,11.4808
2368,XX126,XX125,0.00449379,0.185517,NULL,6007.51,NULL,3957.08,NULL,1441.29,NULL,11.7164
2369,XX127,1823,0.00633579,0.0761832,6297.07,6340.16,5216.25,5194.6,1566.72,1552.88,10.8071,10.8618
2370,XX128,1845,0.0104559,14.1721,NULL,5407.06,NULL,4186.95,NULL,1399.33,NULL,10.8089
2371,XX129,1845,0.0459876,0.885694,6045.95,6232.42,4905.88,5005.05,1406.35,1402.22,11.5136,11.2471
2372,XX130,1829,0.0392833,4.84594,6684.07,5702.23,5167.62,4526.12,1483.04,1492.61,11.6694,11.1446
2373,XX133,1822,0.00298459,4.32039,NULL,5962.91,NULL,4433.49,NULL,1377.12,NULL,10.9208
2374,XX135,1860,0.0272239,1.38357,6158.49,5923.46,4827.88,4557.11,1464.86,1439.88,11.1503,11.6319
2375,XX141,1691,0.00408761,0.125212,NULL,5827.32,NULL,4803.98,NULL,1435.69,NULL,10.1481
2376,XX142,1691,0.00351447,0.0869943,NULL,6548.53,NULL,4921.63,NULL,1512.4,NULL,12.5467
2377,XX143,1691,0.0100215,0.100386,NULL,6670.93,NULL,4769.74,NULL,1472.45,NULL,12.3459
2378,XX145,1691,0.00893968,0.646267,NULL,6335.47,NULL,4457.91,NULL,1490.89,NULL,12.4697
2379,XX146,I,0.0257275,0.638641,6476.17,5944.26,4190.32,4305.42,1429.1,1467.79,12.1754,12.1476
2380,XX148,1682,0.00433533,0.113025,NULL,6475.99,NULL,5166.35,NULL,1508.71,NULL,12.5598
2381,XX150,3253,0.0384482,0.360868,5374.15,5569.85,4979.22,4438.15,1477.92,1490.98,11.9347,11.9924
2382,XX151,1682,0.153612,NULL,5272.66,NULL,4946.94,NULL,1466.48,NULL,10.9655,NULL
2383,XX152,1706,0.00451706,0.0598075,NULL,6210.45,NULL,5039.44,NULL,1507.01,NULL,12.165
2384,XX153,1706,0.00481892,0.107281,NULL,5643.78,NULL,5188.61,NULL,1487.62,NULL,12.0383
2385,XX154,1682,0.00396423,0.054305,NULL,5338.72,NULL,4880.43,NULL,1513.96,NULL,11.8668
2386,XX156,1731,0.00288317,0.143818,NULL,4687.82,NULL,5126.65,NULL,1534.92,NULL,11.7344
2387,XX159,1744,0.0158421,3.00739,4892.07,5743.56,4664.24,3815.42,1450.85,1478.47,12.6009,12.4663
2388,XX160,1744,0.0046493,1.24119,NULL,5776.29,NULL,4143.1,NULL,1500.91,NULL,11.4498
2389,XX162,1694,0.0131883,0.198485,2560.38,3439.76,4893.42,4673.24,1557.95,1502.28,8.73756,9.74261
2390,XX163,1694,0.00527016,0.37218,NULL,6226.6,NULL,4610.48,NULL,1572.35,NULL,10.8166
2391,XX164,1694,0.00423593,0.30371,NULL,6087.05,NULL,3929.45,NULL,1467.5,NULL,13.0943
2392,XX165,1715,0.0123373,0.938412,6040.56,6398.93,4981.37,4711.93,1543.6,1559.88,11.259,11.6211
2393,XX166,1715,0.00519119,0.714781,NULL,6553.64,NULL,4539.55,NULL,1554.27,NULL,11.9304
2394,XX168,1690,0.00787931,0.0533863,NULL,6237.91,NULL,4757.02,NULL,1585.84,NULL,11.6864
2395,XX169,XX172,0.00447199,0.122948,NULL,6622.05,NULL,4690.02,NULL,1588.47,NULL,12.0983
2396,XX17,3091,0.00883831,0.122214,6457.71,6459.29,4210.99,4563.84,1450.49,1509.71,11.2008,11.2342
2397,XX170,1734,0.00609819,3.03464,NULL,5713.79,NULL,3992.55,NULL,1436.83,NULL,10.9831
2398,XX172,1715,0.00612936,0.691033,NULL,6516.77,NULL,4129.1,NULL,1535.72,NULL,12.0304
2399,XX174,1543,0.012569,4.21618,5073.67,5804,5011.75,3283.38,1491.59,1380.34,11.2149,11.1307
2400,XX176,2132,0.0248589,1.40331,6577.19,6746.45,5216.36,5069.31,1533.25,1518,13.3134,13.3012
2401,XX19,1511,0.00910548,0.111707,NULL,6678.32,NULL,4708.87,NULL,1491.42,NULL,12.3525
2402,XX192,1727,0.00324293,0.0506566,NULL,6739.65,NULL,4946.35,NULL,1551.32,NULL,12.175
2403,XX193,XX192,0.00288365,0.0552764,NULL,6752.27,NULL,5009.12,NULL,1553.58,NULL,11.9498
2404,XX194,1727,0.0038621,0.0971049,NULL,6486.25,NULL,4887.59,NULL,1584.05,NULL,11.4625
2405,XX2,1511,0.024356,1.04961,6860.59,6805.3,5075.19,4566.6,1526.39,1483.39,12.7249,12.2271
2406,XX201,1680,0.0295021,NULL,5665.41,NULL,4784.08,NULL,1538.98,NULL,11.2433,NULL
2407,XX203,1686,0.00692672,0.39055,NULL,6517.5,NULL,4982.74,NULL,1452.78,NULL,11.7851
2408,XX204,3011,0.00348678,0.426356,NULL,6211.11,NULL,4996.07,NULL,1473.34,NULL,11.5984
2409,XX207,1683,0.0103197,0.143117,6678.38,6666.84,4970.13,4908.77,1562.17,1563.78,11.862,11.7702
2410,XX209,1683,0.0156047,0.338485,NULL,6454.73,NULL,4789.64,NULL,1563.54,NULL,11.782
2411,XX213,1681,0.0171248,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2412,XX218,1711,0.00811322,0.0639994,6615.32,6605.09,5000.67,4942.37,1561.7,1554.86,12.1514,12.128
2413,XX228,3015,0.0151682,1.02539,6403.26,6168.25,4907.59,4802.97,1527.39,1477.51,11.0028,11.3324
2414,XX229,1685,0.0101401,0.517454,NULL,5626.7,NULL,4085.22,NULL,1506.63,NULL,11.8772
2415,XX230,1691,0.0219624,1.13538,6527.03,6121.9,4859.38,4976.1,1506.26,1535.44,13.8387,12.7858
2416,XX235,1642,0.117711,4.38332,5414.89,5586.18,4920.41,4188.06,1451.1,1485.51,10.4422,12.3215
2417,XX236,1643,0.00908843,0.968063,4754.47,4616.63,4774.36,4019.17,1433.67,1350.27,8.74017,8.90174
2418,XX237,2117,0.0596656,0.428757,6070.09,6046.43,4046.3,4490.14,1323.1,1322.03,8.93935,8.99792
2419,XX238,2051,0.0114286,7.38183,6686.39,6252.99,5195.81,5060.39,1411.34,1357.9,12.5904,11.5575
2420,XX24,3387,0.00575856,0.0829178,NULL,6680.75,NULL,5121.88,NULL,1560.27,NULL,12.5047
2421,XX245,NULL,0.0874225,NULL,6657.17,NULL,5041.55,NULL,1473.93,NULL,11.8915,NULL
2422,XX249,2790,0.00821515,1.02341,5135.91,5864.91,5050.35,4175.11,1455.2,1368.25,9.89323,10.2119
2423,XX25,3387,0.00624771,0.32669,NULL,6613.99,NULL,4898.78,NULL,1545.63,NULL,11.1168
2424,XX251,3147,0.0146905,1.58263,4553.13,5076.31,4906.06,4042.44,1512.78,1421.96,8.90399,10.7794
2425,XX252,2790,0.0894679,13.6397,5899.52,5699.16,4781.65,3798.74,1382.25,1369.53,9.52429,10.3483
2426,XX253,2790,0.0648301,15.7815,5849.52,5919.23,4892.53,4060.12,1468.63,1386.12,10.2349,11.0361
2427,XX254,2783,0.0583114,NULL,6501.93,NULL,4975.69,NULL,1422.74,NULL,9.55681,NULL
2428,XX255,2783,0.00983161,0.867343,NULL,6670.35,NULL,5178.69,NULL,1436.23,NULL,10.6396
2429,XX259,2778,0.0253921,3.87685,6453.32,6438.5,5110.46,5127.07,1458.04,1440.64,10.5781,10.4108
2430,XX26,3389,0.00783753,0.165736,NULL,6432.37,NULL,4970.54,NULL,1561.81,NULL,10.356
2431,XX260,XX259,0.0316854,10.7971,6613,6563.46,5172.49,4946.52,1430.69,1429.88,10.4929,10.5284
2432,XX265,2676,0.0051964,0.139986,NULL,3756.85,NULL,4332.69,NULL,1439.32,NULL,8.86157
2433,XX266,2544,0.0023322,0.0249471,NULL,6438.13,NULL,4887.68,NULL,1422.21,NULL,10.2795
2434,XX271,2513,0.00564406,0.0711668,6009.65,6002.15,4640.59,4754.29,1539.66,1549.74,9.88677,9.96094
2435,XX272,XX271,0.00262514,0.0588485,NULL,5862.32,NULL,4765.07,NULL,1556.49,NULL,9.66556
2436,XX275,2558,0.00149149,0.0371615,NULL,5677.68,NULL,4614.74,NULL,1548.04,NULL,9.55551
2437,XX276,2558,0.00204074,0.0946661,NULL,5745.07,NULL,4567.49,NULL,1543.52,NULL,10.1204
2438,XX277,2546,0.00538078,0.477436,NULL,5739.94,NULL,4979.29,NULL,1487.85,NULL,12.5199
2439,XX278,2584,0.0307258,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2440,XX28,1511,0.0100578,0.298265,6509.47,6427.51,5043.88,5107.63,1539.77,1554.97,11.9478,11.621
2441,XX280,2605,0.0027895,NULL,6777.79,NULL,5167.26,NULL,1581.88,NULL,12.9795,NULL
2442,XX281,2605,0.00121723,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2443,XX282,2584,0.0060917,NULL,6619.58,NULL,5274.51,NULL,1451.69,NULL,11.7921,NULL
2444,XX283,2627,0.00270484,0.158082,NULL,5895.36,NULL,5208.15,NULL,1564.29,NULL,13.1196
2445,XX284,2595,0.00930519,NULL,6521.09,NULL,5113.75,NULL,1548.2,NULL,12.4348,NULL
2446,XX285,2667,0.00351437,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2447,XX286,2546,0.00382833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2448,XX287,2663,0.0118562,NULL,6861.21,NULL,5363.34,NULL,1549.4,NULL,12.4619,NULL
2449,XX288,2675,0.00543592,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2450,XX290,2513,0.00950424,0.45223,NULL,6557.98,NULL,5063,NULL,1474.3,NULL,11.5512
2451,XX291,XX290,0.00558113,1.68597,NULL,5909.92,NULL,4990.57,NULL,1443.76,NULL,11.712
2452,XX292,XX291,0.00877814,0.468647,NULL,6131.57,NULL,5038.98,NULL,1380.75,NULL,11.2791
2453,XX294,1674,0.00461355,0.204701,NULL,6333.85,NULL,5164.19,NULL,1554.29,NULL,11.6681
2454,XX295,1674,0.00867411,0.0761869,NULL,6566.54,NULL,4858.56,NULL,1584.56,NULL,11.6592
2455,XX296,1676,0.00412969,0.115332,NULL,6666.81,NULL,4916.03,NULL,1564.69,NULL,11.8582
2456,XX297,1676,0.00402603,0.106777,6624.51,6669.04,5182.46,5108.34,1557.05,1550.98,11.8621,11.8233
2457,XX298,1776,0.00420942,0.193499,NULL,6052.35,NULL,4741.68,NULL,1559.15,NULL,12.2652
2458,XX299,1986,0.0044372,0.143392,NULL,5285.26,NULL,5016.27,NULL,1471.79,NULL,10.6193
2459,XX30,XX38,0.0386044,6.28703,5616.9,5819.79,4900.61,4011.77,1454.94,1413.88,10.3102,11.1344
2460,XX301,1522,0.0076153,0.124563,6141.5,6071.25,4693.71,4755.92,1486.93,1501.43,10.8429,11.0792
2461,XX302,2544,0.00185403,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2462,XX303,2574,0.0131499,0.613602,NULL,6179.57,NULL,4922.39,NULL,1510.54,NULL,13.3054
2463,XX304,3147,0.0144973,1.11531,NULL,5835.24,NULL,4595.85,NULL,1467.23,NULL,10.6211
2464,XX31,1511,0.00543906,0.405363,NULL,5995.13,NULL,5127.56,NULL,1504.29,NULL,12.2885
2465,XX32,1511,0.00931642,0.496827,NULL,6210.26,NULL,5212.63,NULL,1504.75,NULL,12.0659
2466,XX33,1537,0.0104679,0.34268,6629.63,6589.65,5068.81,4838.29,1515.4,1497.54,12.0281,12.3137
2467,XX34,1537,0.00863199,0.440983,NULL,6038.52,NULL,5211.62,NULL,1529.28,NULL,12.2394
2468,XX38,1591,0.102725,6.52633,6301.68,6031.34,5032.02,3931.09,1435.87,1411.05,11.9729,11.364
2469,XX40,XX38,0.0271782,0.785913,NULL,5525.89,NULL,4031.83,NULL,1481.71,NULL,10.4103
2470,XX424,1951,0.0109321,0.432749,6400.26,6727.15,5014.5,4776.37,1553.18,1580.79,12.3287,12.9764
2471,XX426,1940,0.0114025,0.325302,6274.59,5829.48,4814.01,4642.01,1509.63,1505.02,11.4573,11.1692
2472,XX427,3031,0.00629621,0.441138,NULL,6440.42,NULL,4704.65,NULL,1461.88,NULL,11.398
2473,XX428,3036,0.0106862,0.153025,6416.9,6098.02,4720.31,4801.36,1493.12,1525.59,10.9928,9.99842
2474,XX430,3256,0.0074001,0.456726,NULL,6525.55,NULL,4793.45,NULL,1508.14,NULL,11.5275
2475,XX431,3256,0.015237,0.0985426,6009.41,6041.74,4948.14,4941.68,1516.26,1517.3,11.3704,11.2663
2476,XX433,3256,0.00978915,0.195623,6240.35,6272.93,4782.7,4736.78,1530.05,1528.69,11.4756,11.4771
2477,XX437,2608,0.00153542,0.161391,NULL,6228.76,NULL,4603.26,NULL,1504.29,NULL,12.6196
2478,XX438,2608,0.00370414,0.0933143,6509.41,6570.42,4796.12,4813.68,1518.1,1522.83,13.293,13.0139
2479,XX439,2622,0.00831054,2.94022,6521.35,6217.75,4807.61,4573.47,1412.31,1402.14,11.1034,11.9045
2480,XX44,1611,0.0067074,1.62506,NULL,6874.15,NULL,5461.85,NULL,1533.11,NULL,12.731
2481,XX440,XX439,0.00207826,0.114997,NULL,6045.51,NULL,4755.38,NULL,1561.6,NULL,10.9597
2482,XX441,2646,0.00476425,0.169693,NULL,6319.88,NULL,5076.23,NULL,1506.94,NULL,11.364
2483,XX446,2625,0.0174525,0.396036,6034.31,6396.47,4759.44,4080.37,1475.19,1410.95,12.9038,12.4358
2484,XX447,3220,0.00854269,0.935825,NULL,6023.47,NULL,5059.43,NULL,1471.35,NULL,11.1018
2485,XX449,2618,0.00257908,0.0326476,6047.11,6000.64,4968.43,4928.08,1564.78,1561.4,10.7317,10.9467
2486,XX45,1474,0.0029337,0.136638,NULL,6685.67,NULL,4845.19,NULL,1483.9,NULL,12.1034
2487,XX450,2092,0.905286,25.9017,5716.49,6126.76,5056.21,4511.47,1511.68,1481.71,12.3548,12.102
2488,XX451,2061,0.141475,NULL,6547.92,NULL,5031.19,NULL,1528.34,NULL,12.5521,NULL
2489,XX455,2162,0.0269099,0.517371,6759.17,6724.88,4837.57,4832.12,1541.91,1542.92,13.0691,12.9805
2490,XX456,XX455,0.0165456,1.187,6683.06,6638.89,4901.94,4959.78,1549.98,1555.56,13.0825,13.1817
2491,XX457,XX456,0.0424685,0.908798,6637.69,6632.79,4905.96,4957.06,1550.08,1551.91,13.2289,13.1115
2492,XX458,XX457,0.060129,6.60129,6789.51,6216.79,4850.91,4416.89,1552.18,1532.54,13.0365,11.6356
2493,XX459,XX457,0.0477045,1.82367,6687.05,6516.02,5039.75,4887.39,1555.79,1554.45,12.7496,12.2157
2494,XX460,2162,0.086197,7.18895,6679.73,6025.94,4969.13,4630,1557.49,1532.59,13.1735,12.7739
2495,XX461,1620,0.0119922,0.20185,NULL,5743.68,NULL,5339.6,NULL,1473.97,NULL,9.97691
2496,XX467,1633,0.0278624,1.95174,3662.4,5641.34,4845.31,3267.95,1374.08,1320.6,10.007,11.4186
2497,XX468,1633,0.0149128,0.317539,5282.6,5042.39,4025.6,4168.12,1423.17,1426.31,9.91079,10.088
2498,XX48,1685,0.00783605,0.8676,NULL,6326.4,NULL,4760.05,NULL,1585.79,NULL,12.3078
2499,XX49,XX48,0.0169729,1.46602,NULL,5710.29,NULL,4316.27,NULL,1575.11,NULL,11.2756
2500,XX50,1724,0.0228252,1.56681,6459.78,6001.56,4464.87,4370.21,1505.55,1582.31,10.6416,10.4449
2501,XX51,1685,0.0133766,0.25489,5001.64,4894.14,4685.37,4700.09,1534.55,1558.72,9.64001,10.0334
2502,XX53,1945,0.0535268,6.41711,6753.13,6773.8,5325.9,5320.37,1595.86,1628.42,11.553,11.6607
2503,XX58,1924,0.0318283,0.894478,5362.47,5500.77,4892.61,4752.5,1427.99,1401.43,10.7678,12.074
2504,XX59,1883,0.0564944,0.834171,6114.63,6187.48,4977.06,4745.41,1465.82,1460.17,11.8054,11.7147
2505,XX62,1883,0.00933802,0.105974,NULL,6033.1,NULL,4746.15,NULL,1502.04,NULL,10.5358
2506,XX63,XX62,0.00707984,0.161695,NULL,6046.24,NULL,4919.51,NULL,1498.07,NULL,10.6711
2507,XX64,1942,0.00994827,0.0828756,5798.26,5916.68,4966.7,4983.73,1496.57,1493.14,10.806,10.8244
2508,XX65,1931,0.00857211,0.587669,NULL,4535.97,NULL,4854.19,NULL,1452.25,NULL,10.7098
2509,XX67,1931,0.0800778,2.62438,5857.9,5575.55,4800.84,4334.4,1406.05,1337.51,8.33152,9.82502
2510,XX68,1998,0.0111329,6.11146,NULL,5656.12,NULL,3621.95,NULL,1385.37,NULL,9.91926
2511,XX70,3068,0.0102074,4.93165,NULL,6232.76,NULL,4151.22,NULL,1439.33,NULL,10.4253
2512,XX71,2012,0.00760477,1.64299,6244.62,5721.13,4758.43,4145.73,1498.13,1465.8,9.09955,9.96887
2513,XX77,3067,0.0095169,0.414355,NULL,5777.49,NULL,4661.91,NULL,1456.21,NULL,10.0811
2514,XX78,2598,0.00366898,0.0549098,NULL,5943.92,NULL,5071.46,NULL,1571.86,NULL,10.624
2515,XX79,1522,0.0413565,3.11435,6879.9,6732.38,5140.39,5314.14,1518.31,1530.57,11.5712,11.7604
2516,XX8,1422,0.0367249,0.295622,6405.09,6381.54,5000.26,4933.08,1496.83,1511.1,11.3921,11.5402
2517,XX81,1522,0.0338419,14.0034,5318.82,4867.17,4916.26,3727.73,1441.16,1359.22,11.8137,10.6097
2518,XX82,XX81,0.0234241,0.0917921,5795.67,5663.52,5230.37,5076.29,1457.63,1483.83,12.5296,12.3954
2519,XX85,1522,0.0122971,3.17982,NULL,6153.69,NULL,4859.77,NULL,1349.73,NULL,11.5727
2520,XX86,1883,0.00771422,0.121155,5757,5776.72,5182.41,5114.9,1600.35,1607.45,10.4442,10.6707
2521,XX87,1883,0.00482426,0.0802123,NULL,5953.71,NULL,5155.18,NULL,1612.15,NULL,10.8268
2522,XX9,1418,0.0320928,0.342969,NULL,6497.49,NULL,5029.57,NULL,1523.65,NULL,11.629
2523,XX90,1850,0.0038106,0.354413,5012.98,5000.16,4991.01,4917.6,1425.26,1418.08,12.5139,11.2506
2524,XX91,2641,0.00917397,0.219417,NULL,5782.24,NULL,4508.31,NULL,1460.45,NULL,12.8855
2525,XX92,1865,0.00262596,8.6867,NULL,5928.81,NULL,4330.63,NULL,1423.97,NULL,11.4831
2526,XX93,1865,0.0710697,2.74193,6393.96,6227.57,5005.85,3998.22,1496.04,1472.5,11.3855,11.0915
2527,XX94,1865,0.0156878,0.351278,5377.39,5270.48,4990.99,4816.46,1494.42,1485.75,12.8893,12.6097
2528,XX95,1865,0.0584372,5.93933,4942.84,5257.36,5141.77,3476.6,1442.71,1419.17,13.2827,11.5514
2529,XX96,1877,0.0506903,1.05148,4942.36,5111.96,4951.07,4313.02,1416.57,1352.44,11.3238,11.357
2530,XX97,1853,0.00828914,2.0893,NULL,6635.87,NULL,5126.35,NULL,1532.89,NULL,12.0531
2531,XX99,1733,0.00722642,0.416002,5696.76,5443.25,4452.19,4105.55,1404.38,1380.75,9.62755,9.4919
2532,1001,NULL,0.0122295,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2533,1002,NULL,0.0168052,NULL,5337.06,NULL,4905.68,NULL,1529.95,NULL,13.3726,NULL
2534,1003,NULL,0.0279509,NULL,6024.81,NULL,5041.45,NULL,1499.2,NULL,11.7977,NULL
2535,1004,NULL,0.0334071,NULL,6708.26,NULL,5171.06,NULL,1537.19,NULL,12.6566,NULL
2536,1005,NULL,0.0104451,NULL,5569.68,NULL,5202.02,NULL,1476.5,NULL,12.1705,NULL
2537,1006,NULL,0.204099,NULL,6723.55,NULL,5236.01,NULL,1487.57,NULL,12.3965,NULL
2538,1007,NULL,1.52704,32.9053,6368.27,5672.24,4987.25,4112.66,1381.01,1372.11,11.0044,11.1635
2539,1009,NULL,0.0439255,NULL,5472.28,NULL,4853.79,NULL,1317.34,NULL,10.1754,NULL
2540,1010,NULL,0.00867322,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2541,1011,NULL,0.219569,NULL,6372.58,NULL,4929.08,NULL,1443.49,NULL,12.1558,NULL
2542,1012,NULL,0.126644,NULL,6347.46,NULL,4898.8,NULL,1448.67,NULL,12.3088,NULL
2543,1013,NULL,0.0202232,NULL,6093.25,NULL,4900.76,NULL,1480.09,NULL,9.99589,NULL
2544,1014,NULL,0.00727413,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2545,1015,NULL,0.0729444,NULL,6567.06,NULL,5103.1,NULL,1463.96,NULL,10.8091,NULL
2546,1016,NULL,0.0216057,NULL,6477.05,NULL,5023.98,NULL,1453.06,NULL,11.1735,NULL
2547,1017,NULL,0.00496784,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2548,1018,NULL,0.184655,NULL,6376.49,NULL,4959.88,NULL,1416.6,NULL,12.6661,NULL
2549,1019,NULL,0.052858,NULL,5952.31,NULL,4467.81,NULL,1311.68,NULL,9.63224,NULL
2550,1020,NULL,0.00463427,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2551,1021,NULL,0.089578,NULL,6603.42,NULL,5078.76,NULL,1524.66,NULL,12.5367,NULL
2552,1022,NULL,0.0151504,NULL,4911.55,NULL,5076.81,NULL,1308.14,NULL,12.0553,NULL
2553,1023,NULL,0.164821,NULL,6685.71,NULL,5166.64,NULL,1519.08,NULL,13.0472,NULL
2554,1024,NULL,0.0950322,NULL,6755.57,NULL,5215.27,NULL,1540.3,NULL,13.0924,NULL
2555,1025,NULL,0.0365304,NULL,6093.82,NULL,4634.3,NULL,1459.52,NULL,10.6992,NULL
2556,1026,NULL,0.025315,NULL,6623.58,NULL,5100.79,NULL,1522.79,NULL,12.7657,NULL
2557,1027,NULL,0.265883,NULL,6506.55,NULL,5052.96,NULL,1453.6,NULL,12.23,NULL
2558,1028,NULL,4.03611,151.306,5830.85,4787.31,4575.38,3462.5,1255.47,1202.51,8.46788,9.70129
2559,1029,NULL,0.41197,NULL,6307.38,NULL,4969.32,NULL,1338.05,NULL,10.361,NULL
2560,1030,NULL,0.439774,NULL,6286.03,NULL,4946.13,NULL,1339.89,NULL,10.1516,NULL
2561,1031,NULL,0.166346,NULL,6385.51,NULL,5000.44,NULL,1385.08,NULL,10.2087,NULL
2562,1032,NULL,0.716261,11.1236,5942.94,5420.63,4644.5,3777.97,1298.42,1232.8,9.2038,9.49946
2563,1033,1036,2.20266,114.764,6402.83,5769.15,5085.11,4487.91,1317.72,1387.34,11.1527,10.9385
2564,1035,NULL,0.279778,NULL,6617.47,NULL,5246.29,NULL,1371.19,NULL,11.9625,NULL
2565,1036,NULL,0.97029,68.841,6482.03,5665.81,5098.02,4275.28,1384.02,1386.55,11.8758,11.7682
2566,1037,NULL,0.0414622,NULL,4124.98,NULL,4737.24,NULL,1296.04,NULL,10.4027,NULL
2567,1038,NULL,0.124883,NULL,6302.72,NULL,4973.88,NULL,1328.84,NULL,10.326,NULL
2568,1042,NULL,0.68156,41.9819,6100.46,5536.07,4745.24,3957.37,1355.23,1328.89,10.1016,10.0863
2569,1043,NULL,0.0973866,NULL,6729.37,NULL,5125.36,NULL,1604.02,NULL,12.9186,NULL
2570,1044,NULL,1.02315,404.856,6412.03,5589.55,5087.02,4201.49,1325.01,1349.3,12.0316,11.2557
2571,1045,NULL,0.0164332,NULL,5588.23,NULL,4661.82,NULL,1421.06,NULL,9.95844,NULL
2572,1046,NULL,0.137257,NULL,6392.15,NULL,4917.43,NULL,1474.72,NULL,11.3731,NULL
2573,1047,NULL,0.125948,NULL,6206.65,NULL,4829.84,NULL,1376.8,NULL,9.24045,NULL
2574,1048,NULL,1.57422,47.9306,6111.18,5514.72,4740.2,4034.81,1370.98,1385.01,9.09995,10.5655
2575,1049,NULL,0.453272,NULL,6427.15,NULL,5011.39,NULL,1415.75,NULL,11.8047,NULL
2576,1050,NULL,0.0159628,NULL,6175.83,NULL,4474.54,NULL,1423.03,NULL,10.9144,NULL
2577,1051,NULL,0.0410466,NULL,5333.34,NULL,4963.6,NULL,1442.31,NULL,10.8354,NULL
2578,1053,NULL,0.0117247,NULL,5907.25,NULL,5079.99,NULL,1398.73,NULL,9.97627,NULL
2579,1054,NULL,0.0150879,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2580,1055,NULL,0.00565614,NULL,5972.19,NULL,5101.08,NULL,1465.27,NULL,11.8414,NULL
2581,1056,NULL,0.0587664,NULL,6391.43,NULL,4895.5,NULL,1495.92,NULL,11.6297,NULL
2582,1057,NULL,0.0911586,NULL,6792.96,NULL,5277.55,NULL,1515.42,NULL,12.1602,NULL
2583,1058,NULL,0.0113747,NULL,6762.79,NULL,5214.93,NULL,1547.86,NULL,12.1707,NULL
2584,1059,NULL,0.010556,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2585,1060,NULL,0.185388,NULL,6596.54,NULL,5213.32,NULL,1383.23,NULL,11.3824,NULL
2586,8001,NULL,6.17685,56.8616,6388.47,5971.36,4955.26,4596.76,1433.22,1374.6,11.1676,11.1033
2587,8002,NULL,1.07299,41.0617,6038.51,4753.69,4798.38,3432.17,1240.13,1321.53,10.6814,11.2298
2588,8004,NULL,6.3257,459.251,6090.31,5381.02,4776.93,4074.74,1313.38,1306.3,11.3341,10.7001
2589,8006,NULL,2.27377,19.0071,6581.57,6449.32,5101.15,5006.95,1480.42,1442.37,11.7194,11.5451
2590,8007,NULL,7.47333,118.652,6314.96,5414.26,4957.13,4049.31,1357.82,1364.95,10.3738,10.9173
2591,8008,NULL,0.500607,5.29951,6588.3,6102.51,5079.82,4596.65,1508.49,1505.86,13.301,13.2126
2592,8009,NULL,0.937629,30.4188,6554.85,5602.02,5074.08,4157.28,1480.76,1444.73,12.4226,12.6156
2593,8010,NULL,26.5692,460.713,6379.38,5622.28,5004.4,4272.6,1374.97,1349.68,11.5242,10.6271
2594,8011,NULL,0.079482,40.9745,6458.44,4679.31,5073.46,3364.41,1384.99,1314.91,12.1105,10.5356
2595,8012,NULL,0.554859,11.8309,6463.58,5837.71,5071.63,4503.16,1391.95,1334.56,11.6496,11.2981
2596,8013,NULL,6.63212,55.4764,6724.29,6339.27,5145.14,4807.48,1579.16,1531.79,12.211,12.0388
2597,8014,NULL,4.12266,NULL,6746.57,NULL,5182.14,NULL,1564.43,NULL,13.1105,NULL
2598,8015,NULL,0.6913,3.97462,6487.78,6243.64,4989.79,4757.85,1497.98,1485.8,10.8321,10.9747
2599,8016,NULL,2.99234,98.2028,6511.96,6097.78,5047.56,4697.59,1464.39,1400.19,11.4161,11.0565
2600,8017,NULL,0.7843,25.2869,6368.63,5726.61,4940.42,4321.46,1428.21,1405.15,10.9388,11.0704
2601,8018,8217,1.18323,4.91415,6586.61,6603.42,5087.91,5099.56,1498.68,1503.86,12.0006,12.356
2602,8019,8217,0.632525,23.9842,6395.7,5011.16,5005.72,3695.12,1389.99,1316.04,12.0197,10.8022
2603,8020,NULL,0.685742,28.9458,6493.82,5559.12,5017,4130.2,1476.82,1428.92,13.1333,12.2793
