id,CODI_BASE,DSL,la,dc,sre,srd,dire,dird,dife,difd,dure,durd
2321,10250,NULL,0.531217,23.9814,2709.25,3101.2,2792.72,1780.07,965.526,955.349,8.59001,7.53529
2322,10251,NULL,1.62017,28.8832,2643.95,2549.38,2567.63,1967.71,904.397,923.445,8.10421,6.85862
2323,10253,NULL,1.11646,NULL,2001.81,NULL,3067.64,NULL,938.195,NULL,7.3451,NULL
2324,10261,NULL,1.07498,NULL,3417.77,NULL,2593.51,NULL,957.052,NULL,7.72993,NULL
2325,10263,NULL,1.71852,42.9008,2358.5,3114.16,2387.44,1829.26,887.459,895.709,5.29732,6.71383
2326,10267,NULL,1.56453,NULL,2536.21,NULL,2127.97,NULL,828.191,NULL,4.55946,NULL
2327,10272,10277,0.87971,NULL,2211.59,NULL,2587.38,NULL,891.675,NULL,6.93581,NULL
2328,10277,10292,1.2257,NULL,1592.29,NULL,3067.5,NULL,826.251,NULL,4.72877,NULL
2329,10279,10283,5.59883,NULL,2201.77,NULL,2449.67,NULL,917.182,NULL,5.30118,NULL
2330,10283,NULL,1.29675,13.3617,2420.59,2991.88,2528.07,1930.69,958.505,901.294,5.44938,6.13505
2331,10284,NULL,2.4486,22.0728,3017.22,3223.02,2779.75,2143.76,997.089,963.094,7.44722,7.55909
2332,10286,NULL,4.40681,79.884,3359.35,3527.47,2797.9,2398.58,1012.38,968.472,8.07078,8.29124
2333,10288,NULL,0.820282,25.794,2551.78,3484.22,2660.75,2009.85,965.054,957.066,6.75945,8.18305
2334,10372,NULL,1.01394,NULL,2550.58,NULL,3062.98,NULL,956.686,NULL,8.20186,NULL
2335,10373,NULL,1.01061,39.2178,3143.81,3534.66,2892.51,2615.64,1009.85,980.187,8.65536,8.21781
2336,10467,10468,4.88275,198.087,3103.05,3286.32,2647.95,2275.04,952.261,955.164,6.6568,7.29652
2337,10468,NULL,0.534562,50.8001,3692.77,3513.71,2657.57,2444.94,977.898,950.501,7.51345,7.53282
2338,10469,NULL,0.813961,31.6172,2850.71,3535.58,2827.93,1967.1,965.888,999.206,8.26304,8.28342
2339,10470,10467,1.71225,17.3828,2713.93,2939.84,2766.88,2153.89,992.121,967.042,6.36033,6.47053
2340,10471,NULL,0.972754,75.6483,3341.48,3273,2765.14,2280.38,1016.75,960.511,8.02993,7.29068
2341,10474,NULL,0.511162,84.8426,3642.04,3481.14,2797.6,2401.96,995.713,1002.49,7.76742,7.82955
2342,10475,NULL,0.568736,26.6411,3359.35,3902.21,2941.51,3147.98,1023.94,1032.54,8.12963,8.97756
2343,10476,NULL,0.527,6.96502,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2344,11068,NULL,0.244179,36.1953,2882.14,3466.39,2640.41,2482.68,914.496,886.103,6.06332,7.91538
2345,11069,NULL,0.0783025,1.84991,3562.05,3330.92,2842.34,1939.32,926.318,913.943,7.95742,7.73063
2346,11070,10286,0.136468,5.40288,3580.66,3775.04,2934.93,2786.81,1005.96,1001.34,8.7246,8.6581
2347,11071,10286,0.361946,2.82717,3950.38,3950.88,2805.45,2898.76,1004.62,986.942,9.23357,9.13141
2348,11072,NULL,0.0198613,0.66967,3343.6,3556.45,3053.26,2888.93,1059.75,1032.04,9.17019,9.35982
2349,11073,10286,0.0845961,18.4755,3230.33,3773.95,2770.35,2329.96,981.842,961.314,8.28727,8.90482
2350,11074,NULL,0.2448,2.92713,3352.07,3244.05,2927.85,2701.1,1082.19,1076.4,7.79287,7.92778
2351,11075,11074,0.13938,5.36482,2998.63,4005.36,2748.7,2167.26,1036.25,1012.71,7.32535,8.86837
2352,50001,NULL,16.2341,499.889,3456.73,3426.67,2556.22,2519.36,884.671,913.836,7.34792,7.93108
2353,XX1,XX81,0.00598543,0.0730941,NULL,2664.99,NULL,2664.9,NULL,1004.82,NULL,6.52985
2354,XX100,1733,0.0229458,0.22839,3475.67,3375.37,2505.63,2500.56,1008.29,1009.05,7.09396,7.08609
2355,XX101,XX100,0.00648877,0.324237,NULL,3137.05,NULL,2443,NULL,1003.82,NULL,6.8676
2356,XX102,XX101,0.00304229,0.186594,NULL,3377.91,NULL,2552.46,NULL,1003.01,NULL,6.99776
2357,XX103,XX102,0.00720151,1.21778,NULL,3100.29,NULL,2436.79,NULL,998.076,NULL,6.50909
2358,XX104,1522,0.010233,2.25551,2633.67,2770.14,3055.11,1835.13,924.924,962.332,9.47159,6.9946
2359,XX105,1522,0.012018,1.9507,3241.08,3411.87,2480.05,2245.74,984.056,1011.16,8.07706,7.48942
2360,XX106,XX105,0.0144869,3.42776,3192.44,3419.25,2309.06,1896.09,979.662,1011.57,8.16218,7.58041
2361,XX107,XX105,0.00966782,0.234444,NULL,3329.04,NULL,2268.93,NULL,1035.26,NULL,7.67873
2362,XX108,XX105,0.00226077,0.0428728,NULL,3276.54,NULL,2200.27,NULL,1011.85,NULL,7.69911
2363,XX109,XX108,0.00130887,0.122087,NULL,3531.4,NULL,2331.3,NULL,1009.15,NULL,7.22439
2364,XX110,1620,0.0481224,47.6065,3613.87,4113.49,2866.28,3145.29,985.362,1014.69,6.47334,8.34055
2365,XX111,1522,0.0210405,0.220777,3784.84,3570.29,2880.99,2911.68,930.117,918.703,8.68394,8.54796
2366,XX121,3247,0.00602358,0.0788406,NULL,3543.39,NULL,2652.39,NULL,1049.43,NULL,8.0719
2367,XX125,1786,0.008936,0.115499,NULL,3431.99,NULL,1389.61,NULL,933.181,NULL,8.35639
2368,XX126,XX125,0.00449379,0.185517,NULL,3509.45,NULL,2033.65,NULL,984.544,NULL,8.58927
2369,XX127,1823,0.00633579,0.0761832,3765.86,3813.05,2976.74,3000.7,1068.67,1059.24,7.50353,7.59675
2370,XX128,1845,0.0104559,14.1721,NULL,3034.65,NULL,2213.05,NULL,955.353,NULL,6.98461
2371,XX129,1845,0.0459876,0.885694,3306.83,3534.35,2708.77,2866.75,955.004,952.462,7.46285,7.49613
2372,XX130,1829,0.0392833,4.84594,4047.19,3332.93,2961.9,2466.97,1009.78,1017.55,8.54714,8.09681
2373,XX133,1822,0.00298459,4.32039,NULL,3656.25,NULL,2586.97,NULL,937.898,NULL,8.29079
2374,XX135,1860,0.0272239,1.38357,3631.3,3319.59,2604.97,2440.64,997.844,981.494,8.11713,8.06436
2375,XX141,1691,0.00408761,0.125212,NULL,3576.17,NULL,2853.22,NULL,974.569,NULL,8.0602
2376,XX142,1691,0.00351447,0.0869943,NULL,3864.72,NULL,2768.95,NULL,1026,NULL,9.33195
2377,XX143,1691,0.0100215,0.100386,NULL,4074.76,NULL,2645.99,NULL,998.849,NULL,9.29681
2378,XX145,1691,0.00893968,0.646267,NULL,3691.65,NULL,2281.5,NULL,1011.7,NULL,8.77812
2379,XX146,I,0.0257275,0.638641,3843.73,3383.68,2027.79,2180.26,969.606,996.09,8.88554,8.42578
2380,XX148,1682,0.00433533,0.113025,NULL,3793.99,NULL,2990.4,NULL,1024.12,NULL,8.77041
2381,XX150,3253,0.0384482,0.360868,2800.71,3003.09,2737.89,2265.5,1003.53,1012.54,7.28306,8.06898
2382,XX151,1682,0.153612,NULL,2699.52,NULL,2829.4,NULL,995.442,NULL,6.14196,NULL
2383,XX152,1706,0.00451706,0.0598075,NULL,3251.81,NULL,2845.44,NULL,1022.68,NULL,8.66773
2384,XX153,1706,0.00481892,0.107281,NULL,2837.04,NULL,3006.19,NULL,1009.44,NULL,8.03787
2385,XX154,1682,0.00396423,0.054305,NULL,2634.26,NULL,2648.79,NULL,1027.29,NULL,7.50178
2386,XX156,1731,0.00288317,0.143818,NULL,2351.54,NULL,2953.44,NULL,1043.32,NULL,6.37768
2387,XX159,1744,0.0158421,3.00739,2562.35,3232.77,2942.9,1781.47,986.268,1006.69,8.10497,8.81974
2388,XX160,1744,0.0046493,1.24119,NULL,3081.81,NULL,2085.9,NULL,1022.65,NULL,6.54861
2389,XX162,1694,0.0131883,0.198485,1260.24,1657.38,2669.41,2536.62,1058.39,1020.54,7.4952,5.67688
2390,XX163,1694,0.00527016,0.37218,NULL,3588.04,NULL,2388.22,NULL,1070.44,NULL,8.12516
2391,XX164,1694,0.00423593,0.30371,NULL,3418.47,NULL,1916.61,NULL,998.475,NULL,9.59101
2392,XX165,1715,0.0123373,0.938412,3387.27,3764.16,2780.02,2519.48,1051.15,1062.6,8.68824,8.7226
2393,XX166,1715,0.00519119,0.714781,NULL,3872.87,NULL,2374.69,NULL,1059.07,NULL,9.08616
2394,XX168,1690,0.00787931,0.0533863,NULL,3541.66,NULL,2526.6,NULL,1080.34,NULL,8.7416
2395,XX169,XX172,0.00447199,0.122948,NULL,3955.26,NULL,2444.25,NULL,1082.78,NULL,9.16485
2396,XX17,3091,0.00883831,0.122214,4355,4291.96,2028.72,2373.7,988.714,1029.14,9.34537,9.30825
2397,XX170,1734,0.00609819,3.03464,NULL,3263.34,NULL,2026.16,NULL,979.999,NULL,7.5959
2398,XX172,1715,0.00612936,0.691033,NULL,3845.38,NULL,1980.88,NULL,1046.59,NULL,9.16245
2399,XX174,1543,0.012569,4.21618,2672.86,3499.74,2747.92,1399.48,1018.96,944.141,8.40667,7.58281
2400,XX176,2132,0.0248589,1.40331,3870.8,4128.18,3047.26,2943.71,1042.39,1032.31,10.1883,10.4843
2401,XX19,1511,0.00910548,0.111707,NULL,4021.02,NULL,2475.89,NULL,1015.4,NULL,9.43937
2402,XX192,1727,0.00324293,0.0506566,NULL,4076.85,NULL,2707.62,NULL,1057.34,NULL,9.15553
2403,XX193,XX192,0.00288365,0.0552764,NULL,4118.42,NULL,2786.61,NULL,1058.95,NULL,9.13503
2404,XX194,1727,0.0038621,0.0971049,NULL,4040.28,NULL,2642.16,NULL,1079.87,NULL,8.77448
2405,XX2,1511,0.024356,1.04961,4339.45,4225.55,2810.12,2451.94,1039.45,1010.58,9.31688,8.90021
2406,XX201,1680,0.0295021,NULL,3148.79,NULL,2583.62,NULL,1047.79,NULL,7.94538,NULL
2407,XX203,1686,0.00692672,0.39055,NULL,3856.33,NULL,2953.48,NULL,989.911,NULL,8.7279
2408,XX204,3011,0.00348678,0.426356,NULL,3606.22,NULL,2940.82,NULL,1004.17,NULL,8.52013
2409,XX207,1683,0.0103197,0.143117,3957.19,3960.49,2758.3,2693.46,1064.61,1065.73,8.88657,8.84371
2410,XX209,1683,0.0156047,0.338485,NULL,3763.51,NULL,2573.72,NULL,1065.77,NULL,8.77023
2411,XX213,1681,0.0171248,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2412,XX218,1711,0.00811322,0.0639994,3853.63,3866.23,2756.14,2715.05,1064.39,1059.76,8.6146,8.68495
2413,XX228,3015,0.0151682,1.02539,3572.67,3380.9,2636.04,2594.8,1040.42,1006.81,7.2838,7.41372
2414,XX229,1685,0.0101401,0.517454,NULL,3113.49,NULL,2090.44,NULL,1028.94,NULL,7.42893
2415,XX230,1691,0.0219624,1.13538,3735.94,3391.05,2690.18,2863.11,1026.35,1046.62,10.3958,8.16119
2416,XX235,1642,0.117711,4.38332,3199.49,3136.57,2582.09,2100.09,988.995,1014.09,7.44059,8.09323
2417,XX236,1643,0.00908843,0.968063,2464.56,2424.24,2687.59,2091.75,978.37,922.038,5.19361,4.94099
2418,XX237,2117,0.0596656,0.428757,3693.64,3776.23,2179.39,2877.78,903.682,903.406,6.64775,6.85021
2419,XX238,2051,0.0114286,7.38183,3891.51,3752.08,3037.13,3369.76,960.99,926.399,8.94828,8.34854
2420,XX24,3387,0.00575856,0.0829178,NULL,4047.54,NULL,2885.48,NULL,1062.85,NULL,9.41213
2421,XX245,NULL,0.0874225,NULL,4188.06,NULL,2890.14,NULL,998.64,NULL,9.87533,NULL
2422,XX249,2790,0.00821515,1.02341,2884.82,3430.14,2849.55,2159.79,991.688,933.106,7.04858,7.55425
2423,XX25,3387,0.00624771,0.32669,NULL,4029.19,NULL,2638.33,NULL,1052.95,NULL,8.34893
2424,XX251,3147,0.0146905,1.58263,2501.99,2921.78,2610.69,2076.17,1033.06,972.082,5.89465,7.62514
2425,XX252,2790,0.0894679,13.6397,3513.35,3461.33,2564.13,1920.5,941.759,936.14,7.16099,7.85489
2426,XX253,2790,0.0648301,15.7815,3343.51,3799.1,2820.54,2293.16,1002.35,949.708,7.34737,8.74627
2427,XX254,2783,0.0583114,NULL,4165.05,NULL,2793.77,NULL,971.384,NULL,8.07023,NULL
2428,XX255,2783,0.00983161,0.867343,NULL,4176.14,NULL,3298.93,NULL,983.274,NULL,8.14406
2429,XX259,2778,0.0253921,3.87685,3912.66,4219.24,2944.93,3311.69,997.988,987.082,8.05503,8.33221
2430,XX26,3389,0.00783753,0.165736,NULL,4043.12,NULL,2727.53,NULL,1063.95,NULL,8.03424
2431,XX260,XX259,0.0316854,10.7971,4201.24,4306.85,3028.19,3268.61,979.998,981.332,8.50206,8.87359
2432,XX265,2676,0.0051964,0.139986,NULL,1938.63,NULL,2100.72,NULL,975.166,NULL,5.16435
2433,XX266,2544,0.0023322,0.0249471,NULL,4106.96,NULL,2799.9,NULL,963.228,NULL,8.19275
2434,XX271,2513,0.00564406,0.0711668,3845.52,3860.36,2468.6,2573.75,1046.74,1053.56,8.17253,8.2326
2435,XX272,XX271,0.00262514,0.0588485,NULL,3704.56,NULL,2578.07,NULL,1058.27,NULL,8.01064
2436,XX275,2558,0.00149149,0.0371615,NULL,3625.97,NULL,2411,NULL,1052.46,NULL,7.97435
2437,XX276,2558,0.00204074,0.0946661,NULL,3651.69,NULL,2372.79,NULL,1049.4,NULL,8.39271
2438,XX277,2546,0.00538078,0.477436,NULL,3162.89,NULL,2927.54,NULL,1010.81,NULL,9.08273
2439,XX278,2584,0.0307258,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2440,XX28,1511,0.0100578,0.298265,4236.75,4092.83,2783.51,2886.15,1048.79,1059.21,9.18947,9.0134
2441,XX280,2605,0.0027895,NULL,4111.96,NULL,3011.46,NULL,1076.97,NULL,10.533,NULL
2442,XX281,2605,0.00121723,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2443,XX282,2584,0.0060917,NULL,4009.81,NULL,3496.24,NULL,987.905,NULL,9.93818,NULL
2444,XX283,2627,0.00270484,0.158082,NULL,3225.9,NULL,3064.87,NULL,1063.09,NULL,9.61873
2445,XX284,2595,0.00930519,NULL,3934.42,NULL,2955.8,NULL,1052.37,NULL,9.81158,NULL
2446,XX285,2667,0.00351437,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2447,XX286,2546,0.00382833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2448,XX287,2663,0.0118562,NULL,4416.38,NULL,3292.09,NULL,1053.8,NULL,10.0758,NULL
2449,XX288,2675,0.00543592,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2450,XX290,2513,0.00950424,0.45223,NULL,4017.97,NULL,3126.02,NULL,1002.15,NULL,8.93779
2451,XX291,XX290,0.00558113,1.68597,NULL,3526.42,NULL,3111.94,NULL,981.672,NULL,8.65178
2452,XX292,XX291,0.00877814,0.468647,NULL,3840.89,NULL,3098.06,NULL,938.755,NULL,8.8376
2453,XX294,1674,0.00461355,0.204701,NULL,3618.61,NULL,2961.33,NULL,1058.51,NULL,8.59984
2454,XX295,1674,0.00867411,0.0761869,NULL,3856.88,NULL,2620.02,NULL,1079.11,NULL,8.70622
2455,XX296,1676,0.00412969,0.115332,NULL,3957.58,NULL,2690.23,NULL,1065.75,NULL,8.86271
2456,XX297,1676,0.00402603,0.106777,3894.93,3971.6,2975.18,2907.36,1060.52,1056.41,8.80536,8.81538
2457,XX298,1776,0.00420942,0.193499,NULL,3213.71,NULL,2533.21,NULL,1059.97,NULL,7.33755
2458,XX299,1986,0.0044372,0.143392,NULL,2770.65,NULL,2847.98,NULL,1000.98,NULL,6.80533
2459,XX30,XX38,0.0386044,6.28703,3131.82,3267.5,2760.46,2006.9,993.291,966.485,5.9548,6.9444
2460,XX301,1522,0.0076153,0.124563,3376.81,3372.12,2498.68,2549.96,1016.29,1026.23,7.68663,7.31986
2461,XX302,2544,0.00185403,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2462,XX303,2574,0.0131499,0.613602,NULL,3501.5,NULL,2796.81,NULL,1026.32,NULL,10.2296
2463,XX304,3147,0.0144973,1.11531,NULL,3629.16,NULL,2500.84,NULL,1001.79,NULL,8.49395
2464,XX31,1511,0.00543906,0.405363,NULL,3308.04,NULL,2980.29,NULL,1024.26,NULL,8.47531
2465,XX32,1511,0.00931642,0.496827,NULL,3542.91,NULL,3109.08,NULL,1024.76,NULL,8.41568
2466,XX33,1537,0.0104679,0.34268,4125.49,4041.51,2889.53,2741.45,1032.21,1020.3,8.8623,9.03414
2467,XX34,1537,0.00863199,0.440983,NULL,3353.67,NULL,3034.75,NULL,1042.05,NULL,8.59577
2468,XX38,1591,0.102725,6.52633,3572.59,3339.47,2792.77,1869.87,978.572,962.715,7.54385,6.70496
2469,XX40,XX38,0.0271782,0.785913,NULL,2909.56,NULL,1875.94,NULL,1011.95,NULL,6.31109
2470,XX424,1951,0.0109321,0.432749,3753.62,4061.24,2731.9,2526.56,1059.62,1078.58,9.20999,9.5342
2471,XX426,1940,0.0114025,0.325302,3544.75,3215.89,2562.78,2413.52,1025.84,1022.74,7.52485,6.96528
2472,XX427,3031,0.00629621,0.441138,NULL,3721.94,NULL,2585.49,NULL,993.49,NULL,8.07298
2473,XX428,3036,0.0106862,0.153025,3736.86,3693.66,2600.21,2611.91,1014.37,1036.5,7.93504,7.45323
2474,XX430,3256,0.0074001,0.456726,NULL,3838.77,NULL,2629.78,NULL,1024.65,NULL,8.55174
2475,XX431,3256,0.015237,0.0985426,3358.06,3385.98,2767.86,2762.88,1029.88,1030.6,8.1771,8.12126
2476,XX433,3256,0.00978915,0.195623,3552.18,3585.87,2590.73,2547.59,1039.33,1038.43,8.60655,8.59287
2477,XX437,2608,0.00153542,0.161391,NULL,3680.13,NULL,2426.23,NULL,1021.05,NULL,10.0426
2478,XX438,2608,0.00370414,0.0933143,3813.16,3890.94,2603.02,2625.36,1030.34,1033.59,10.6973,10.4613
2479,XX439,2622,0.00831054,2.94022,4093.54,3754.5,2759.28,2679.22,958.271,952.574,8.25123,9.27062
2480,XX44,1611,0.0067074,1.62506,NULL,4416.74,NULL,3485.54,NULL,1047.11,NULL,10.0268
2481,XX440,XX439,0.00207826,0.114997,NULL,3873.61,NULL,2562.47,NULL,1061.77,NULL,9.07426
2482,XX441,2646,0.00476425,0.169693,NULL,3787.1,NULL,2998.02,NULL,1023.28,NULL,9.21146
2483,XX446,2625,0.0174525,0.396036,3358,3889.19,2549.96,2063.32,1000.19,956.956,9.51939,9.93662
2484,XX447,3220,0.00854269,0.935825,NULL,3873.27,NULL,3098.95,NULL,998.97,NULL,9.14946
2485,XX449,2618,0.00257908,0.0326476,3969,3816.14,2789.75,2746.01,1062.4,1060.12,8.63578,8.80481
2486,XX45,1474,0.0029337,0.136638,NULL,3840.57,NULL,2571.65,NULL,1015.14,NULL,7.93906
2487,XX450,2092,0.905286,25.9017,3115.32,3551.36,2820.86,2446.52,1026.75,1008.36,8.05669,8.60424
2488,XX451,2061,0.141475,NULL,3821.62,NULL,2810.49,NULL,1038.45,NULL,8.73398,NULL
2489,XX455,2162,0.0269099,0.517371,4072.06,4041.93,2649.1,2642.41,1048.52,1049.26,9.92178,9.9274
2490,XX456,XX455,0.0165456,1.187,3993.44,3960.31,2708.85,2772.41,1054.13,1058.02,9.96346,10.0008
2491,XX457,XX456,0.0424685,0.908798,4013.5,3984.19,2702.79,2778.05,1054.36,1055.7,9.95019,9.89512
2492,XX458,XX457,0.060129,6.60129,4115.27,3783.65,2653.96,2300.14,1055.97,1044.35,9.75557,8.86424
2493,XX459,XX457,0.0477045,1.82367,4033.57,3877.91,2820.06,2712.96,1058.53,1057.91,9.56493,9.21192
2494,XX460,2162,0.086197,7.18895,4006.97,3476.41,2798.54,2540.84,1059.62,1044.16,9.95249,9.16204
2495,XX461,1620,0.0119922,0.20185,NULL,3370.02,NULL,3416.02,NULL,1008.36,NULL,7.66967
2496,XX467,1633,0.0278624,1.95174,1770.42,3429.64,2736.43,1520.36,934.708,899.876,6.01936,8.20584
2497,XX468,1633,0.0149128,0.317539,2761.53,2593.54,2066.98,2038.68,967.947,970.172,7.4851,6.01747
2498,XX48,1685,0.00783605,0.8676,NULL,3748.07,NULL,2467.23,NULL,1085.19,NULL,8.2023
2499,XX49,XX48,0.0169729,1.46602,NULL,3247.49,NULL,2071.16,NULL,1078.41,NULL,7.35034
2500,XX50,1724,0.0228252,1.56681,3655.63,3230.45,2562.37,2096.07,1030.31,1083.73,6.48775,5.76414
2501,XX51,1685,0.0133766,0.25489,2706.36,2677.21,2340.59,2339.25,1050.62,1067.26,5.99723,6.56624
2502,XX53,1945,0.0535268,6.41711,4570.52,4612.04,3102.72,3222.07,1093.68,1116.88,9.76864,10.0099
2503,XX58,1924,0.0318283,0.894478,2947.11,2965.64,2645.18,2670.57,969.619,952.128,6.87569,7.45855
2504,XX59,1883,0.0564944,0.834171,3449.68,3527.08,2774.4,2571.84,994.285,990.505,8.31952,8.26064
2505,XX62,1883,0.00933802,0.105974,NULL,3308,NULL,2481.08,NULL,1020.56,NULL,6.8651
2506,XX63,XX62,0.00707984,0.161695,NULL,3302.96,NULL,2642.71,NULL,1017.83,NULL,6.85576
2507,XX64,1942,0.00994827,0.0828756,3088.42,3179.74,2682.96,2707.17,1016.79,1014.48,6.87975,6.86871
2508,XX65,1931,0.00857211,0.587669,NULL,2416.32,NULL,2712.38,NULL,990.292,NULL,6.07153
2509,XX67,1931,0.0800778,2.62438,3482.47,3267.54,2547.3,2284.76,955.25,909.517,6.00441,6.90645
2510,XX68,1998,0.0111329,6.11146,NULL,3685.31,NULL,1668.12,NULL,947.874,NULL,8.06578
2511,XX70,3068,0.0102074,4.93165,NULL,4255.7,NULL,2134.9,NULL,984.9,NULL,8.75818
2512,XX71,2012,0.00760477,1.64299,3638.73,3363.39,2537.23,2136.44,1023.09,1002.75,6.69264,7.2247
2513,XX77,3067,0.0095169,0.414355,NULL,3138.31,NULL,2527.67,NULL,993.771,NULL,6.91676
2514,XX78,2598,0.00366898,0.0549098,NULL,3917.61,NULL,2899.18,NULL,1067.25,NULL,8.51052
2515,XX79,1522,0.0413565,3.11435,4586.08,4329.75,2903.28,3340.83,1039.66,1048.91,9.45648,9.58722
2516,XX8,1422,0.0367249,0.295622,3935.76,3963.47,2730.21,2728.31,1017.89,1027.65,8.8507,9.131
2517,XX81,1522,0.0338419,14.0034,2635.78,2845.2,2561.72,1729.14,978.059,923.989,7.62675,6.67214
2518,XX82,XX81,0.0234241,0.0917921,3034.61,2943.59,2957.67,2800.38,989.904,1007.71,7.5997,7.50873
2519,XX85,1522,0.0122971,3.17982,NULL,3681.37,NULL,3230.6,NULL,918.667,NULL,8.75691
2520,XX86,1883,0.00771422,0.121155,3470.3,3452.95,2955.17,2913.2,1091.71,1096.59,7.03142,7.19286
2521,XX87,1883,0.00482426,0.0802123,NULL,3568.4,NULL,2939.15,NULL,1099.83,NULL,7.74198
2522,XX9,1418,0.0320928,0.342969,NULL,4125.98,NULL,2841.76,NULL,1036.16,NULL,9.40897
2523,XX90,1850,0.0038106,0.354413,2627.99,2604.77,2770.29,2758.04,969.122,964.4,8.44634,7.09603
2524,XX91,2641,0.00917397,0.219417,NULL,3163.57,NULL,2339.67,NULL,990.014,NULL,9.34127
2525,XX92,1865,0.00262596,8.6867,NULL,3780.3,NULL,2413.59,NULL,973.513,NULL,8.65816
2526,XX93,1865,0.0710697,2.74193,4188.82,3959.62,2770.11,1951.26,1020.9,1005.88,8.6195,8.23027
2527,XX94,1865,0.0156878,0.351278,2691.64,2633.38,2855.32,2746.73,1018.81,1013.01,9.72563,8.37891
2528,XX95,1865,0.0584372,5.93933,2429.69,3099.87,2949.03,1524.46,983.624,969.921,9.49748,7.30159
2529,XX96,1877,0.0506903,1.05148,2481.68,2546.91,3037.17,2353.16,964.272,921.003,7.65632,7.38322
2530,XX97,1853,0.00828914,2.0893,NULL,4194.29,NULL,3187.14,NULL,1048.68,NULL,9.41821
2531,XX99,1733,0.00722642,0.416002,3095.91,2942.17,2577.32,1968.2,956.125,940.263,6.38721,6.38589
2532,1001,NULL,0.0122295,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2533,1002,NULL,0.0168052,NULL,2868.71,NULL,2757.23,NULL,1033.6,NULL,8.81858,NULL
2534,1003,NULL,0.0279509,NULL,3451.57,NULL,2807.74,NULL,1020.68,NULL,8.0107,NULL
2535,1004,NULL,0.0334071,NULL,4034.8,NULL,2967.44,NULL,1067.36,NULL,9.51474,NULL
2536,1005,NULL,0.0104451,NULL,3060.2,NULL,3021.68,NULL,1005.16,NULL,8.12374,NULL
2537,1006,NULL,0.204099,NULL,3949.99,NULL,2917.64,NULL,1032.36,NULL,7.92964,NULL
2538,1007,NULL,1.52704,32.9053,3747.67,3302.69,2789.65,2164.3,958.022,935.147,7.10179,7.64221
2539,1009,NULL,0.0439255,NULL,2863.75,NULL,3045.89,NULL,895.931,NULL,6.45526,NULL
2540,1010,NULL,0.00867322,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2541,1011,NULL,0.219569,NULL,3852.38,NULL,2858.71,NULL,993.669,NULL,9.84846,NULL
2542,1012,NULL,0.126644,NULL,3788.43,NULL,2791.56,NULL,996.87,NULL,9.43262,NULL
2543,1013,NULL,0.0202232,NULL,3930.83,NULL,2813.67,NULL,994.555,NULL,8.38143,NULL
2544,1014,NULL,0.00727413,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2545,1015,NULL,0.0729444,NULL,4090.92,NULL,3080.07,NULL,1010.85,NULL,8.89788,NULL
2546,1016,NULL,0.0216057,NULL,3972.25,NULL,2969.22,NULL,1003.04,NULL,8.83482,NULL
2547,1017,NULL,0.00496784,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2548,1018,NULL,0.184655,NULL,3699.72,NULL,2975.02,NULL,972.606,NULL,8.98925,NULL
2549,1019,NULL,0.052858,NULL,3409.49,NULL,2398.35,NULL,890.049,NULL,6.81381,NULL
2550,1020,NULL,0.00463427,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2551,1021,NULL,0.089578,NULL,4054.06,NULL,3002.19,NULL,1051.86,NULL,9.85032,NULL
2552,1022,NULL,0.0151504,NULL,2565.17,NULL,3053.01,NULL,881.949,NULL,7.34892,NULL
2553,1023,NULL,0.164821,NULL,4117.31,NULL,3069.38,NULL,1047.93,NULL,10.0915,NULL
2554,1024,NULL,0.0950322,NULL,4159.62,NULL,3096.57,NULL,1063.05,NULL,10.0676,NULL
2555,1025,NULL,0.0365304,NULL,3551.1,NULL,2545.09,NULL,1006.01,NULL,7.95091,NULL
2556,1026,NULL,0.025315,NULL,3995.79,NULL,2944.64,NULL,1051.15,NULL,9.67868,NULL
2557,1027,NULL,0.265883,NULL,3917.58,NULL,2914.23,NULL,1003.35,NULL,9.0781,NULL
2558,1028,NULL,4.03611,151.306,3276.46,2641.92,2409.91,1735.01,866.545,817.886,5.20866,5.65683
2559,1029,NULL,0.41197,NULL,3714.76,NULL,2784.16,NULL,930.588,NULL,7.01676,NULL
2560,1030,NULL,0.439774,NULL,3638.93,NULL,2706.79,NULL,932.145,NULL,6.69168,NULL
2561,1031,NULL,0.166346,NULL,3571.48,NULL,2844.73,NULL,963.81,NULL,6.50182,NULL
2562,1032,NULL,0.716261,11.1236,3444.1,3207.79,2548.5,1884.88,895.598,834.524,5.97779,6.50903
