id,CODI_BASE,DSL,la,dc,sre,srd,dire,dird,dife,difd,dure,durd
1616,2712,2676,0.0809923,3.34743,5134.81,4755.35,3607.19,3379.63,1215.25,1193.51,9.25366,9.09749
1617,2713,NULL,0.00334704,NULL,4313.74,NULL,3966.46,NULL,1199.08,NULL,9.25508,NULL
1618,2714,NULL,0.00315565,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1619,2715,2710,0.00582694,0.0335548,NULL,4007.95,NULL,3614.09,NULL,1198.64,NULL,8.85407
1620,2716,NULL,0.00132976,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1621,2717,NULL,0.0043206,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1622,2718,NULL,0.0053183,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1623,2719,2710,0.00907086,0.0355155,NULL,3514.19,NULL,3285.18,NULL,1176.83,NULL,9.17288
1624,2720,NULL,0.00486909,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1625,2721,NULL,0.00607144,NULL,3797.54,NULL,3247.08,NULL,1207.75,NULL,9.00251,NULL
1626,2722,NULL,0.00527922,NULL,4054.92,NULL,3742.1,NULL,1195.8,NULL,9.36429,NULL
1627,2723,NULL,0.00117662,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1628,2724,NULL,0.00204619,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1629,2725,NULL,0.00138915,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1630,2726,NULL,0.0510655,NULL,4148.23,NULL,3520.98,NULL,1189.35,NULL,9.49598,NULL
1631,2727,NULL,0.00142117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1632,2728,NULL,0.00585427,NULL,4579.28,NULL,3296.2,NULL,1209.21,NULL,8.90493,NULL
1633,2729,NULL,0.0123163,NULL,4678.47,NULL,3540.09,NULL,1197.51,NULL,8.94772,NULL
1634,2730,2744,1.34266,36.8685,4979.63,5116.64,3706.55,3866.71,1222.03,1196.23,10.4979,10.1408
1635,2731,NULL,0.00180869,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1636,2732,NULL,0.0114874,NULL,5032.41,NULL,4137.07,NULL,1210.29,NULL,9.5279,NULL
1637,2733,NULL,0.00404401,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1638,2734,NULL,0.0109593,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1639,2735,NULL,0.00191572,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1640,2736,2730,0.66282,18.1318,5232.17,5207.76,3756.43,3875.83,1166.99,1178.15,9.58339,9.67746
1641,2737,NULL,0.00508312,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1642,2738,NULL,0.00842236,NULL,5451.35,NULL,4110.8,NULL,1214.58,NULL,9.72456,NULL
1643,2739,NULL,0.00284392,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1644,2740,NULL,0.00975683,NULL,5404.22,NULL,4039.89,NULL,1233.19,NULL,9.6257,NULL
1645,2741,NULL,0.00472058,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1646,2742,NULL,0.0255304,NULL,3632.39,NULL,3911.68,NULL,1250.83,NULL,8.01908,NULL
1647,2743,NULL,0.00690201,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1648,2744,NULL,0.543975,25.23,5467.54,5156.37,3737.21,3966.65,1214.25,1198.97,10.7836,10.0552
1649,2745,NULL,0.00936775,NULL,4777.16,NULL,3901.93,NULL,1298.82,NULL,10.3746,NULL
1650,2746,NULL,0.00364867,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1651,2747,NULL,0.0553755,17.018,4066.6,3935.86,3714.95,2752.08,1151.82,1168.5,9.1554,8.7704
1652,2748,2710,0.00216344,0.0307547,NULL,3795.78,NULL,4268.61,NULL,1157.2,NULL,9.68715
1653,2749,NULL,0.00573707,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1654,2750,NULL,0.00870917,NULL,4916.78,NULL,2762.2,NULL,1159.55,NULL,9.31956,NULL
1655,2751,2710,0.551778,70.4268,4198.38,4597.69,3431.59,3568.71,1142.32,1166.55,9.68903,9.25034
1656,2752,2710,0.110784,1.6237,5242.74,4859.09,3345.75,2620.02,1154.56,1137.83,9.58604,9.52113
1657,2753,NULL,0.0043456,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1658,2754,NULL,0.00121255,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1659,2755,NULL,0.00556596,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1660,2756,NULL,0.00276267,NULL,5173.55,NULL,3935.2,NULL,1135.3,NULL,8.57412,NULL
1661,2757,NULL,0.240987,NULL,5654.18,NULL,3849.72,NULL,1255.97,NULL,11.1753,NULL
1662,2758,2761,0.664415,12.5614,5319.34,5054.04,3745.13,4002.38,1221.61,1196.77,9.65933,9.76666
1663,2759,NULL,0.0562239,NULL,4619.37,NULL,3693.66,NULL,1168.59,NULL,8.90024,NULL
1664,2760,2761,0.294817,16.7582,4527.07,5204.22,3810.78,4081,1239.01,1201.84,9.25044,9.60391
1665,2761,3142,0.186104,11.4873,5281.11,5054.34,3842.64,3827.27,1268.87,1207.62,9.42742,9.77159
1666,2762,2765,0.136155,9.28474,4998.38,5451.76,3973.36,4266.16,1230.38,1166.04,9.50513,9.93736
1667,2763,2761,0.225884,1.01608,5160.42,5313.9,3833.79,3670.14,1292.65,1270.11,9.95342,10.0154
1668,2764,2768,0.179208,3.28427,2481.46,4652.42,3857.03,4313.44,1221.47,1231.52,7.73361,9.02582
1669,2765,2766,1.76823,30.0473,5233.91,5259.27,3824.44,4222.27,1246.87,1213.98,10.368,9.93247
1670,2766,2763,0.153255,2.57227,5045.36,5311.73,3913.45,3777.88,1289.82,1253.75,9.33515,9.88559
1671,2767,NULL,6.17893,36.8704,5371.4,4873.36,3889.05,3901.96,1210.55,1177.3,10.6078,9.9838
1672,2768,NULL,6.76353,60.39,5171.58,4964.74,3630.78,3507.38,1223.18,1195.05,9.73419,9.52334
1673,2769,2765,0.343782,40.0686,4923.12,4926.92,3838.09,3722.12,1230.85,1198.87,9.99824,9.7265
1674,2770,NULL,0.4706,NULL,3497.1,NULL,3404.65,NULL,1178.94,NULL,6.96626,NULL
1675,2771,2775,0.19283,19.7131,3123.92,4540.48,2872.06,1672.76,1129.67,1136.41,7.6884,9.22106
1676,2772,NULL,0.153914,NULL,5572.83,NULL,3991.23,NULL,1250.66,NULL,10.944,NULL
1677,2773,NULL,0.148847,NULL,4757.82,NULL,3840.94,NULL,1262.36,NULL,9.70385,NULL
1678,2775,NULL,0.746014,61.8327,4014.41,3637.98,3514.15,2486.24,1164.83,1195.85,7.79425,8.01239
1679,2776,NULL,3.67639,82.318,3646.09,4019.23,3592.84,2456.07,1182.34,1170.29,7.7635,8.22565
1680,2777,NULL,0.0979947,NULL,4993.76,NULL,3744.03,NULL,1184.71,NULL,9.45477,NULL
1681,2778,2779,0.478379,16.8624,3579.43,4667.29,3743.62,4213.35,1201.3,1195.96,8.31727,9.00095
1682,2779,2783,0.76802,9.30402,5152.23,4237.76,3567.71,3360.05,1206.14,1153.89,8.80321,8.54945
1683,2780,NULL,0.197091,NULL,5941.79,NULL,4038.07,NULL,1290.52,NULL,11.3347,NULL
1684,2781,2783,0.555215,4.99174,4883.81,5005.97,3883.18,4136.22,1204.58,1153.16,8.90351,8.86049
1685,2782,3148,1.45134,10.7834,3828.09,3979.9,3859.68,3243.13,1255.46,1207.69,9.41252,9.18703
1686,2783,2790,1.16449,39.008,4866.77,4898.38,3758.73,3635.15,1254.89,1186.9,9.8485,9.13079
1687,2784,NULL,0.0230878,NULL,3987.23,NULL,3667.08,NULL,1243.02,NULL,7.44016,NULL
1688,2785,2775,0.136054,30.7749,3638.85,4250.14,3710.42,2891.42,1211.99,1221.34,8.43455,8.68925
1689,2786,2790,0.142729,1.5068,4143.68,3809.92,3886.81,3614.71,1230.61,1208.26,9.51421,9.31597
1690,2787,NULL,0.00379158,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1691,2788,2783,0.373337,4.99888,5206.41,4753.06,3681.72,3355.8,1177.51,1167.17,8.71127,8.83089
1692,2789,2790,0.229936,2.33042,5174.24,5119.72,3508.88,3433.48,1173.67,1153.14,9.1135,9.01742
1693,2790,NULL,5.86493,104.417,4696.52,4841.69,3571.82,3632.98,1205.22,1175.33,8.57626,9.2864
1694,2792,NULL,0.974828,10.1145,3415.72,3519.37,3678.91,2786.82,1221.36,1201.9,9.42223,8.65242
1695,2793,NULL,0.783314,10.2852,5433.44,5164.22,3718.66,4044.21,1198.4,1227.26,10.1895,10.2186
1696,2794,2790,5.34647,174.115,4336.11,4794.68,3738.65,3754.98,1196.14,1169.85,9.07605,9.1384
1697,2795,NULL,0.338072,13.6133,5181.9,4376.29,3715.79,2827.26,1201.3,1195.55,9.08,8.96953
1698,2796,NULL,0.0201254,NULL,4896.53,NULL,3651.13,NULL,1244.07,NULL,10.6176,NULL
1699,2797,NULL,10.26,98.8993,4133.32,4572.17,3888.09,3456.27,1254.2,1205.85,10.1308,9.77789
1700,2798,NULL,0.059127,NULL,5133.31,NULL,3730.35,NULL,1273.45,NULL,10.0317,NULL
1701,2799,NULL,0.00712376,NULL,4965.28,NULL,3597.38,NULL,1282.95,NULL,9.97091,NULL
1702,2800,2794,0.0710931,9.91813,4391.53,5232.75,3793.62,3359.49,1223.51,1219.02,8.13158,9.6151
1703,2801,3155,0.297589,13.1584,5399.97,5145.6,3731.76,4055.38,1166.5,1155.82,9.23046,9.35837
1704,2802,NULL,0.0313804,NULL,4170.25,NULL,3583.36,NULL,1294,NULL,9.37146,NULL
1705,2803,NULL,0.0433364,NULL,3961.79,NULL,3541.96,NULL,1296.8,NULL,9.29811,NULL
1706,2804,2801,0.176539,9.66969,5307.21,5207.5,3814.46,4160.57,1233.14,1255.65,8.71736,9.07873
1707,2806,2794,1.17137,19.0983,5730.3,5052.97,4048.98,4035.81,1338,1284.61,11.1536,10.4202
1708,2807,NULL,6.3067,96.0973,4529.29,4489.55,3637.4,3303.66,1151.33,1145.39,8.52868,8.92711
1709,2808,2807,0.729621,63.4404,4140.6,4767.13,3483.02,3687.64,1161.61,1187.5,7.69471,9.03069
1710,2809,2808,0.356676,42.3194,5296.28,4934.09,3680.14,3804.06,1136.08,1124.7,8.7151,8.82931
1711,2810,3002,0.163799,9.87838,5144.6,4950.88,3738.3,3939.03,1230.25,1191.67,8.34217,8.73613
1712,2811,NULL,2.12798,44.1287,5400.12,5164.53,3906.57,3981.72,1211.44,1198.56,10.6265,10.0428
1713,2812,NULL,0.0311455,NULL,5395.69,NULL,3616.32,NULL,1234.4,NULL,10.9018,NULL
1714,2813,NULL,0.0352109,NULL,4564.18,NULL,4277.83,NULL,1245.58,NULL,11.2546,NULL
1715,2814,NULL,0.00872636,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1716,2815,NULL,0.0326295,NULL,4301.24,NULL,3944.32,NULL,1322.3,NULL,11.5319,NULL
1717,2816,NULL,0.0307229,NULL,5147.4,NULL,3643.73,NULL,1266.51,NULL,11.6981,NULL
1718,2817,NULL,0.133988,NULL,3862.66,NULL,3772.69,NULL,1297.72,NULL,10.435,NULL
1719,2818,NULL,0.084636,NULL,4288.11,NULL,3858.15,NULL,1299.33,NULL,10.6184,NULL
1720,2819,NULL,0.0705796,NULL,4933.79,NULL,3766.52,NULL,1307.92,NULL,9.83297,NULL
1721,2820,NULL,0.566787,24.0116,4260.78,3768.53,3779.14,2910.5,1275.14,1211.47,8.87651,8.64502
1722,2821,NULL,1.86538,38.1338,3724.97,4377.72,3779.4,2256.95,1249.37,1212.67,9.05265,9.52971
1723,2822,NULL,0.0164857,NULL,5275.89,NULL,3769.31,NULL,1266.49,NULL,11.9191,NULL
1724,2824,3302,0.184827,0.913202,3928.5,3703.05,3766.06,3747.59,1241.14,1233.5,9.56728,9.41488
1725,2825,2824,0.0533923,4.6583,3676.55,3094.72,3659.65,2532.97,1212.48,1161.41,9.44612,8.27566
1726,2826,NULL,0.0951382,NULL,5260.84,NULL,4057.97,NULL,1270.98,NULL,9.92796,NULL
1727,2827,NULL,0.0477518,NULL,4925.27,NULL,3869.06,NULL,1269.09,NULL,9.80967,NULL
1728,2828,NULL,0.174603,5.98598,4284.51,4027.66,3435.02,3392.7,1184.42,1158.53,9.2128,9.10112
1729,2830,2828,0.0969017,15.6239,4708.95,4974.39,3413.98,2936.11,1183.67,1144.61,10.2101,10.0751
1730,2831,NULL,0.165809,1.3146,3809.05,4787.68,3891.41,4074.78,1305.85,1306.08,10.0539,10.2659
1731,2832,2834,1.62252,16.5202,4544.18,4632.68,3756.31,3621.18,1268.91,1215.06,9.24673,9.16482
1732,2833,2834,0.0315927,0.830119,3985.71,4106.59,3800.96,4029.56,1197.08,1204.83,8.94887,9.00558
1733,2834,NULL,0.444603,83.3755,4116.14,4730.74,3823.25,3501.14,1217.01,1186.5,9.01401,9.54457
1734,2835,2832,7.95813,111.574,4302.02,4145.34,3749.47,2828.46,1237.97,1204.96,8.85991,9.0585
1735,2837,NULL,0.178853,NULL,4678.03,NULL,3682.49,NULL,1269.47,NULL,12.1567,NULL
1736,2839,NULL,0.00490463,NULL,4786.59,NULL,3948.27,NULL,1179.34,NULL,11.1731,NULL
1737,2840,NULL,0.017256,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1738,2854,2861,0.134871,14.1806,3465.17,5268.05,3809.06,2819.28,1279.34,1269.89,9.73288,10.9505
1739,2855,2857,2.40885,42.6761,4628.35,5161.1,3774.97,3729.73,1229.13,1263.56,10.8311,10.342
1740,2856,NULL,0.68254,NULL,5181.18,NULL,3902.69,NULL,1282.35,NULL,9.69542,NULL
1741,2857,2861,1.12206,14.4779,4400.62,4844.69,3829.67,3943.2,1262.03,1253.03,10.3342,10.4127
1742,2858,2861,0.644771,NULL,3953.06,NULL,3783.63,NULL,1263.65,NULL,9.30856,NULL
1743,2859,NULL,0.121821,NULL,5118.46,NULL,3974.73,NULL,1255.21,NULL,10.1556,NULL
1744,2860,NULL,0.290001,NULL,4430.41,NULL,3759.58,NULL,1241.11,NULL,9.45142,NULL
1745,2861,NULL,0.284526,320.177,4881.77,4998.03,3811.19,3818.14,1297.61,1267.19,11.3399,10.5642
1746,2862,NULL,0.436968,NULL,5029.42,NULL,3868.13,NULL,1240.33,NULL,10.5262,NULL
1747,2863,NULL,0.8809,86.2202,5764.53,5216.45,3899.46,3973.61,1288.41,1281.79,10.5828,10.3595
1748,2864,2863,1.23167,28.1615,5804.76,5370.38,3740.89,3954.41,1222.78,1227.03,10.2481,9.66076
1749,2865,NULL,0.0415918,NULL,5611.93,NULL,4034.64,NULL,1330.95,NULL,11.9871,NULL
1750,2866,NULL,0.311502,192.483,5414.81,5545.64,3818.52,4266.3,1308.91,1315.48,12.1269,11.2429
1751,2867,NULL,0.409755,NULL,3530.91,NULL,3942.45,NULL,1239.18,NULL,7.63731,NULL
1752,2868,NULL,0.814759,47.8939,4140.59,4894.1,3903.21,3636.11,1310.32,1292.21,9.52231,10.5844
1753,2869,NULL,2.57838,48.1134,5331.5,5403.31,3946.22,4211.8,1297.22,1296.38,10.9942,10.4364
1754,2870,NULL,0.126025,NULL,4337.33,NULL,3854.68,NULL,1310.79,NULL,9.4561,NULL
1755,2871,NULL,0.15854,NULL,5384.78,NULL,3965.42,NULL,1343.34,NULL,11.3863,NULL
1756,2872,NULL,0.151373,NULL,5300.69,NULL,3977.88,NULL,1333.69,NULL,11.4389,NULL
1757,2873,NULL,0.756566,29.9178,4386.87,4227.43,3904.97,2642.44,1294.06,1261,9.40838,9.15369
1758,2874,NULL,0.210589,NULL,4785.76,NULL,4052.48,NULL,1259.56,NULL,11.0555,NULL
1759,2875,NULL,0.744135,6.38691,5414.61,5376.85,3882.96,3771.46,1339.71,1323.73,10.8159,10.8817
1760,2876,NULL,1.14977,44.9781,5322.69,5049.43,3820.23,3899.24,1265.61,1257.14,10.0532,9.77669
1761,2877,2882,0.193059,6.99312,5535.78,5436.32,3956.42,4345.32,1260.68,1289.65,10.4923,10.3069
1762,2878,3100,0.652129,21.0182,3171.56,4945.6,3841.91,3351.5,1276.06,1258.74,10.3966,11.3671
1763,2879,2880,0.701738,10.2603,4070.01,4250.24,3880.13,3333.61,1313.17,1278.34,9.13224,10.1065
1764,2880,2883,1.14207,5.87805,4898.28,4805.54,3977.06,3998.33,1347.2,1346.77,9.73603,9.8507
1765,2881,2884,0.0427577,5.40907,5282.42,5446.45,3990.97,3792.77,1337.22,1341.5,11.3244,11.2746
1766,2882,2884,0.243863,53.1838,5284.04,5509.78,3929.73,4367.56,1256.14,1295.48,10.9031,10.7354
1767,2883,2884,0.348803,8.07209,5052.43,5190.93,3925.32,3838.86,1331.61,1336.17,11.2949,11.0523
1768,2884,NULL,1.73022,30.4731,5168.71,5239.32,3945.69,4028.74,1308.18,1293.01,11.0808,10.877
1769,2885,NULL,0.258958,13.037,5674.16,5624.06,3882.94,3857.75,1327.26,1323.62,10.5431,10.5628
1770,2886,NULL,0.0495288,NULL,4926.6,NULL,3835.29,NULL,1206.64,NULL,11.7072,NULL
1771,2887,NULL,1.01586,67.199,5221.52,5599.93,3825.75,4346.92,1278.84,1306.71,11.6602,11.5746
1772,2888,NULL,5.9336,194.26,5328.84,5321.34,3875.93,4039.3,1310.34,1260.34,11.7784,10.6915
1773,2889,NULL,2.44023,NULL,5556.6,NULL,3850.59,NULL,1284.4,NULL,10.72,NULL
1774,2890,NULL,2.17776,88.4513,5288.1,5391.56,3887.38,4117.04,1311.13,1265.67,12.0607,10.7897
1775,2891,NULL,0.0123163,NULL,5022.91,NULL,3807.61,NULL,1308.71,NULL,12.4371,NULL
1776,2892,NULL,0.110584,NULL,5469.48,NULL,3846.15,NULL,1243.22,NULL,9.85961,NULL
1777,2893,NULL,1.72881,1532.93,3833.78,4853.96,3326.5,3663.62,1135.7,1226.91,7.46498,10.0961
1778,2894,NULL,0.0201284,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1779,2895,NULL,0.146838,NULL,5513.81,NULL,4011.58,NULL,1318.04,NULL,10.2364,NULL
1780,2896,NULL,0.094635,NULL,3531.82,NULL,3788.85,NULL,1283.66,NULL,10.3625,NULL
1781,2897,NULL,0.198289,NULL,5276.72,NULL,3602.73,NULL,1243.13,NULL,12.0679,NULL
1782,2898,NULL,0.0230435,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1783,2899,NULL,0.0387986,NULL,5360.58,NULL,3894.69,NULL,1306.2,NULL,9.96021,NULL
1784,2900,NULL,0.118405,NULL,3744.29,NULL,4251.42,NULL,1289.14,NULL,8.92564,NULL
1785,2901,NULL,0.107044,NULL,5673.78,NULL,4072.42,NULL,1297.7,NULL,10.8033,NULL
1786,2902,NULL,0.49532,NULL,4513.57,NULL,4023.4,NULL,1302.48,NULL,10.8163,NULL
1787,2903,NULL,0.0501558,NULL,5643.96,NULL,4179.88,NULL,1280.04,NULL,10.7122,NULL
1788,2905,NULL,0.0286365,NULL,5284.73,NULL,4050.84,NULL,1323.8,NULL,9.51663,NULL
1789,2907,NULL,0.138621,NULL,5245.92,NULL,3963.36,NULL,1329.95,NULL,10.5908,NULL
1790,3001,NULL,0.0264046,0.408427,4048.28,4696.51,3511.32,3732.66,1176.58,1171.92,8.37434,8.42253
1791,3002,2807,0.0780678,21.6988,4229.33,4476.3,3684.51,3704.44,1156.74,1176.18,7.9638,8.329
1792,3003,2360,0.0280247,6.86339,NULL,5253.18,NULL,3765.56,NULL,1196.12,NULL,9.2127
1793,3004,NULL,0.0784906,0.352235,5195.84,5183.15,3976.6,3934.9,1336.13,1336.15,9.87106,9.87416
1794,3005,NULL,0.0933343,2.23504,4703.18,4464.06,3630.37,3481.42,1233.12,1194.91,8.87382,8.63287
1795,3006,2782,0.0566272,1.96336,4094.75,3691.78,3596.78,2743.46,1229.15,1198.83,9.53257,8.62566
1796,3007,3005,0.0508939,1.92382,4451.57,3858.01,3644.71,3589.84,1200.67,1124.63,9.01122,9.00884
1797,3008,3007,0.0390785,32.2198,4473.44,4312.65,3655.85,2930.71,1207.13,1138.91,9.38137,9.2683
1798,3009,3008,0.0668268,0.804387,5395.52,5018.85,3753.42,3876.76,1179.11,1193.09,9.56309,9.52301
1799,3010,1801,0.0269322,0.132302,2999.83,3761.5,3791.48,4061.97,1293.27,1285.18,8.07357,9.78208
1800,3011,1679,0.068086,2.79047,4981.66,4938.14,3800.85,3758.32,1316.13,1306.08,9.93155,9.97966
1801,3012,1683,0.0364998,1.76476,4680.68,4922.66,3797.76,3625.24,1322.17,1302.61,9.65037,10.1152
1802,3013,1689,0.0633972,3.13415,5443.8,4926.69,3801.69,3787.68,1316.03,1293.5,10.2258,10.2983
1803,3014,3015,0.0656466,3.58699,5082.79,4962.81,3827.72,3581.86,1298.87,1294.01,9.80759,9.578
1804,3015,1689,0.121329,8.06785,5300.72,4584.56,3725.3,3494.22,1304.51,1260.74,9.58175,10.8657
1805,3016,3013,0.0305716,0.548199,4780.19,5129.63,3749.85,3590.04,1336.39,1321.25,10.3575,10.2216
1806,3017,1815,0.117743,4.35609,5603.82,4959.69,3921.39,3306.02,1270.76,1271.65,10.8887,10.0793
1807,3018,1845,0.00928213,0.326106,NULL,4777.89,NULL,3896.03,NULL,1318.89,NULL,10.0212
1808,3019,3018,0.0137916,0.307788,NULL,4948.42,NULL,3985.19,NULL,1317.57,NULL,9.11979
1809,3020,3019,0.028337,3.09488,4569.95,4757.33,3805.99,3226.25,1302.6,1216.76,8.04417,9.62329
1810,3021,1812,0.0149199,0.868011,NULL,4930.2,NULL,3574.09,NULL,1305.65,NULL,9.50415
1811,3022,1810,0.047661,4.7485,3015.08,4216.1,4026.56,3135.93,1240.93,1254.67,6.19191,9.54107
1812,3023,1828,0.0206769,3.20185,NULL,4899.7,NULL,3598.31,NULL,1259.01,NULL,10.0045
1813,3024,1869,0.0138384,1.78205,NULL,4794.65,NULL,3742.94,NULL,1271.19,NULL,9.31661
1814,3025,3026,0.0265807,0.717122,5328.23,5288.68,3265.77,3548.29,1298.1,1280.64,9.7947,9.84168
1815,3026,3027,0.0150212,1.11393,5429.51,5482.85,3804,3740.85,1304.02,1297.53,10.0109,10.233
1816,3027,1867,0.0217768,0.247412,5299.01,5319.24,3770.77,3506.5,1311.29,1314.73,10.1198,9.97868
1817,3028,1766,0.0202184,0.530285,4724.65,5039.88,4197.71,4164.81,1324.72,1335.88,9.67535,10.3844
1818,3029,1940,0.223661,1.67241,4459.69,4472.46,3650.2,3305.97,1262.72,1242.13,9.00584,9.08314
1819,3030,1973,0.00633465,0.0942914,NULL,3603.1,NULL,4023.06,NULL,1244.84,NULL,8.52684
1820,3031,3036,0.226175,1.6423,4416.36,4577.76,3796.04,3645.8,1297.4,1268.64,9.67239,9.6323
1821,3032,1929,0.23198,0.758678,4673.82,4677.59,3814.66,3821.31,1293.86,1286.32,10.0941,10.0844
1822,3033,3260,0.00736411,0.150522,NULL,5064.18,NULL,3652.7,NULL,1306.75,NULL,9.9276
1823,3034,1960,0.020591,1.14729,NULL,4875.78,NULL,3169.9,NULL,1193.4,NULL,9.7138
1824,3035,3032,0.0450522,0.535785,5348.72,4922.23,3718.91,3504.68,1302.43,1301.32,10.0449,9.70274
1825,3036,3035,0.101078,2.24478,5057.52,4957.75,3696.32,3652.83,1292.21,1293.85,9.93852,9.62256
1826,3037,2245,0.210285,24.5975,5349.96,4612.42,3786.97,3317.89,1286.3,1264.11,10.0378,10.255
1827,3038,2244,0.0378422,3.17868,5615.05,5357.97,4115.39,3620.12,1232.35,1275.81,11.0711,10.3721
1828,3039,2192,0.0423408,2.83662,3563.22,3848.45,3594.11,3616.31,1230.33,1165.04,8.18233,8.30495
1829,3040,3041,0.0233035,14.0122,4232.19,4871.23,3880.86,3650.1,1287.56,1234.61,10.8788,9.70435
1830,3041,2245,0.0606038,5.62114,4957.39,4976.93,3627.25,3128.43,1262.22,1281.05,11.2021,10.2777
1831,3042,3041,0.0276681,6.88148,4991.58,4455.05,4047.62,3077.5,1259.45,1276.65,10.7178,10.5298
1832,3043,2275,0.0281551,9.40221,5215.24,5022.47,3622.96,4060.43,1248.5,1191.45,11.5013,10.7656
1833,3044,NULL,0.158692,2.20394,4100.73,4263.4,3350.21,2974.16,1167.57,1157.94,8.42218,8.39356
1834,3045,2175,0.0198754,0.211864,4533.6,5010.34,4224.3,4513.66,1291.73,1245.96,9.8371,10.2049
1835,3046,1522,0.00729525,0.121752,NULL,4784.38,NULL,3597.77,NULL,1132.3,NULL,8.71055
1836,3047,3046,0.0278277,39.9951,4678.93,4552.7,3405.95,2967.66,1131.2,1162.45,8.64451,9.40691
1837,3048,1522,0.100115,0.441069,5835.05,5839.98,3791.01,3931.47,1350.08,1366.33,10.7715,10.7817
1838,3049,2127,0.00107081,0.0222538,NULL,3731.57,NULL,3756.02,NULL,1258.89,NULL,8.68395
1839,3050,3049,0.00201348,0.011708,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1840,3051,2117,0.0161631,0.269235,4914.54,4792.34,3650.46,3595.8,1231.4,1235.87,9.67437,9.67821
1841,3052,2125,0.0163587,0.314501,NULL,4634.06,NULL,3344.95,NULL,1261.78,NULL,9.64696
1842,3053,2072,0.0158369,0.859562,NULL,3181.31,NULL,4154.37,NULL,1093.67,NULL,6.84714
1843,3054,2079,0.0304569,0.929737,4027.6,3929.3,3662.79,3020.07,1210.96,1176.58,7.85456,7.70854
1844,3055,2094,0.0175958,0.0957468,NULL,3196.41,NULL,3321.64,NULL,1264.23,NULL,7.23732
1845,3056,2104,0.021366,1.50499,4775.09,3811.31,3743.2,3116.27,1267.42,1269.67,9.13645,8.10652
1846,3057,2063,0.00854843,0.377917,NULL,4323.2,NULL,4292.7,NULL,1233.83,NULL,10.4878
1847,3058,1128,0.0106286,0.192775,NULL,4775.1,NULL,3784.57,NULL,1213.6,NULL,9.05175
1848,3059,1128,0.00981718,0.182304,NULL,4911.91,NULL,3763.34,NULL,1223.82,NULL,9.08176
1849,3060,NULL,0.444915,1.78756,5251.88,5323.71,3764.79,3656.22,1272.43,1250.1,10.0657,10.2241
1850,3061,1926,0.103393,0.672761,5807.02,5766.22,3791.37,3520.04,1272.97,1234.76,10.5432,10.5438
1851,3062,1898,0.0312723,0.547191,4684.22,5341.45,3992.03,3837.72,1281.14,1244.36,9.97004,9.71968
1852,3063,1898,0.0121113,0.181103,NULL,5563.43,NULL,4443.86,NULL,1351.69,NULL,10.1357
1853,3064,1917,0.01631,1.1107,5480.86,4184.49,4136.18,4487.97,1215.21,1223.13,10.8008,9.74535
1854,3065,1883,0.0403792,3.07111,3687.2,3495.25,3921.29,3068.4,1230.56,1191.98,8.81219,8.47117
1855,3066,3067,0.0274825,1.46426,4208.38,4040.8,2912.9,3474.75,1248.88,1298.42,7.21545,8.79047
1856,3067,2018,0.0147604,8.02757,4266.16,3936.27,3703.82,3229.76,1253.45,1186.14,7.79136,8.62286
1857,3068,1998,0.0873451,3.8179,3051.79,4331.9,3639.88,3249.28,1253.6,1252.6,7.40588,9.43298
1858,3069,1981,0.0238487,0.106634,4507.36,4502.72,3846.98,3888.33,1269.54,1272.49,7.35542,7.34869
